id,psp_id,psp_canale,psp_desc,ente_cf,ente_desc,ente_cap,ente_prov,pag_importo,pag_data,tipo_dovuto,modello,ultima_modifica_data,ora
35006494,ABI02008,,Unicredit S.p.A,02481970206,ATS della Val Padana,46100,MN,267.32,04/01/2025,ATS327_LIB_VET,3,04/01/2025 11:20:13 AM,11
35006493,BAPPIT21,,Banca Popolare di Milano SpA,09323530965,ASST Rhodense,20024,MI,36,04/01/2025,TICKET_SANITARIO,3,04/01/2025 11:20:10 AM,11
35006492,PPAYITR1XXX,,Postepay,00341480184,Comune di Val di Nizza,27050,PV,26.84,04/01/2025,sc_votive,3,04/01/2025 11:20:07 AM,11
35006484,POSOIT22XXX,,Banca Popolare di Sondrio,80050050154,Regione Lombardia,20124,MI,167.05,04/01/2025,Tassa Auto,3,04/01/2025 11:19:59 AM,11
35006483,WOLLNLB1,,Worldpay BV,80050050154,Regione Lombardia,20124,MI,159.16,04/01/2025,Tassa Auto,3,04/01/2025 11:19:58 AM,11
35006482,BPPIITRRXXX,,Poste Italiane S.p.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,4.59,04/01/2025,solleciti,3,04/01/2025 11:19:55 AM,11
35006481,BCITITMM,,Intesa Sanpaolo S.p.A,00233930130,Comune di Cantù,22063,CO,200,04/01/2025,mensascolastica,3,04/01/2025 11:19:54 AM,11
35006480,SIGPITM1XXX,,MOONEY S.P.A.,82003830161,Comune di Sotto il Monte Giovanni XXIII,24039,BG,126,04/01/2025,pastidomicilio,3,04/01/2025 11:19:52 AM,11
35006479,BIC32698,,LIS Pay SPA,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,6.56,04/01/2025,solleciti,3,04/01/2025 11:19:51 AM,11
35006478,BIC32698,,LIS Pay SPA,00761890177,Comune di Brescia,25121,BS,29.4,04/01/2025,ts_sanamm,3,04/01/2025 11:19:42 AM,11
35006477,ABI03069,,Intesa Sanpaolo S.p.A,80005370137,Comune di Como,22100,CO,211.07,04/01/2025,SP_AFFITTI_POPOLARI,3,04/01/2025 11:19:37 AM,11
35006476,PPAYITR1XXX,,Postepay,00482780186,Comune di Pieve del Cairo,27037,PV,7.5,04/01/2025,canonelucevotiva,3,04/01/2025 11:19:28 AM,11
35006475,CIPBITMM,,Nexi,80050050154,Regione Lombardia,20124,MI,230.78,04/01/2025,Tassa Auto,3,04/01/2025 11:19:27 AM,11
35006474,PPAYITR1XXX,,Postepay,00761890177,Comune di Brescia,25121,BS,44.4,04/01/2025,ts_sanamm,3,04/01/2025 11:19:24 AM,11
35006473,PPAYITR1XXX,,Postepay,84503580155,Comune di Mediglia,20060,MI,51,04/01/2025,TB_RIFIUTI,3,04/01/2025 11:19:19 AM,11
35006472,PPAYITR1XXX,,Postepay,00801220153,Comune di Bollate,20021,MI,226.45,04/01/2025,mg_violazioni_cds,3,04/01/2025 11:19:15 AM,11
35006471,PPAYITR1XXX,,Postepay,00761890177,Comune di Brescia,25121,BS,73.1,04/01/2025,ts_sanamm,3,04/01/2025 11:19:12 AM,11
35006470,ABI08692,,CREDITO COOPERATIVO DI BRESCIA,03775430980,ATS di Brescia,25124,BS,28.14,04/01/2025,ATS326_TICKET,3,04/01/2025 11:19:07 AM,11
35006469,BPPIITRRXXX,,Poste Italiane S.p.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,8.59,04/01/2025,solleciti,3,04/01/2025 11:19:05 AM,11
35006468,SIGPITM1XXX,,MOONEY S.P.A.,80050050154,Regione Lombardia,20124,MI,64.56,04/01/2025,Concessione regionale abilitazione caccia,3,04/01/2025 11:19:04 AM,11
35006467,PPAYITR1XXX,,Postepay,00182090183,A.L.E.R. DI PAVIA-LODI,27100,PV,321.02,04/01/2025,ALER_PV,3,04/01/2025 11:19:03 AM,11
35006466,BIC32698,,LIS Pay SPA,00303490189,Fondazione IRCCS Policlinico S.Matteo,27100,PV,22.5,04/01/2025,TICKET_SANITARIO,3,04/01/2025 11:18:53 AM,11
35006465,PPAYITR1XXX,,Postepay,00644530131,Comune di Maslianico,22026,CO,14.49,04/01/2025,TC_SERVIZI_CIMITERIALI,3,04/01/2025 11:18:52 AM,11
35006464,BIC32698,,LIS Pay SPA,00182090183,A.L.E.R. DI PAVIA-LODI,27100,PV,33.8,04/01/2025,ALER_PV,3,04/01/2025 11:18:49 AM,11
35006463,CIPBITMM,,Nexi,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,5.49,04/01/2025,solleciti,3,04/01/2025 11:18:46 AM,11
35006462,PPAYITR1XXX,,Postepay,09314190969,ATS della Brianza,20900,MB,10.33,04/01/2025,ATS324_BAN_CON,3,04/01/2025 11:18:38 AM,11
35006461,BPPIITRRXXX,,Poste Italiane S.p.A.,01310880156,Comune di Abbiategrasso,20081,MI,136.73,04/01/2025,violazionecodicestrada,3,04/01/2025 11:18:35 AM,11
35006460,BIC32698,,LIS Pay SPA,80015470174,Comune di Sale Marasino,25057,BS,60,04/01/2025,scuolabus,3,04/01/2025 11:18:35 AM,11
35006459,PPAYITR1XXX,,Postepay,84503580155,Comune di Mediglia,20060,MI,105,04/01/2025,TB_RIFIUTI,3,04/01/2025 11:18:32 AM,11
35006458,SIGPITM1XXX,,MOONEY S.P.A.,09323530965,ASST Rhodense,20024,MI,1551.5,04/01/2025,ASST706_RETTE_RSA,3,04/01/2025 11:18:29 AM,11
35006457,WOLLNLB1,,Worldpay BV,80050050154,Regione Lombardia,20124,MI,170.28,04/01/2025,Tassa Auto,3,04/01/2025 11:18:25 AM,11
35006456,SIGPITM1XXX,,MOONEY S.P.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,9.47,04/01/2025,solleciti,3,04/01/2025 11:18:24 AM,11
35006455,SIGPITM1XXX,,MOONEY S.P.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,6.55,04/01/2025,solleciti,3,04/01/2025 11:18:21 AM,11
35006454,CIPBITMM,,Nexi,85001870188,Comune di Vigevano,27029,PV,75.43,04/01/2025,ts_verbali_cds,3,04/01/2025 11:18:17 AM,11
35006453,BCITITMM,,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,86.11,04/01/2025,Tassa Auto,3,04/01/2025 11:18:17 AM,11
35006452,ABI03069,,Intesa Sanpaolo S.p.A,04114370168,ASST Papa Giovanni XXIII,24127,BG,25,04/01/2025,TICKET_SANITARIO,3,04/01/2025 11:18:14 AM,11
35006451,PPAYITR1XXX,,Postepay,00880000153,Comune di Corsico,20094,MI,200.33,04/01/2025,ads_rifiuti_pre,3,04/01/2025 11:18:09 AM,11
35006450,BPMOIT22,,BPER Banca S.p.A.,00761890177,Comune di Brescia,25121,BS,29.4,04/01/2025,ts_sanamm,3,04/01/2025 11:18:08 AM,11
35006449,BCITITMM,,Intesa Sanpaolo S.p.A,00246270169,Comune di Gandino,24024,BG,13,04/01/2025,sch_lucevotiva,3,04/01/2025 11:17:59 AM,11
35006448,SIGPITM1XXX,,MOONEY S.P.A.,02613080189,ASST di Pavia,27100,PV,36,04/01/2025,TICKET_SANITARIO,3,04/01/2025 11:17:56 AM,11
35006447,PPAYITR1XXX,,Postepay,03510140126,ATS dell'Insubria,21100,VA,95.12,04/01/2025,ATS322_SAN_AMM,3,04/01/2025 11:17:55 AM,11
35006446,CIPBITMM,,Nexi,00988200143,ATS della Montagna,23100,SO,8.54,04/01/2025,ATS323_ACC_ATTI,3,04/01/2025 11:17:52 AM,11
35006445,ABI02008,,Unicredit S.p.A,00405070129,Comune di Lavena Ponte Tresa,21037,VA,134.9,04/01/2025,violazionecds,3,04/01/2025 11:17:50 AM,11
35006444,SIGPITM1XXX,,MOONEY S.P.A.,80050050154,Regione Lombardia,20124,MI,405.65,04/01/2025,Tassa Auto,3,04/01/2025 11:17:43 AM,11
35006443,BNLIITRR,,Worldline Merchant Services Italia S.p.A.,01310880156,Comune di Abbiategrasso,20081,MI,41,04/01/2025,mg_votiva,3,04/01/2025 11:17:43 AM,11
35006442,UNCRITMM,,UniCredit S.p.A.,80050050154,Regione Lombardia,20124,MI,178.84,04/01/2025,Tassa Auto,3,04/01/2025 11:17:36 AM,11
35006441,BPPIITRRXXX,,Poste Italiane S.p.A.,00654470137,Comune di Albese con Cassano,22032,CO,92,04/01/2025,TB_RIFIUTI,3,04/01/2025 11:17:27 AM,11
35006440,CIPBITMM,,Nexi,83503270155,Comune di Inzago,20065,MI,78,04/01/2025,app_mensascolastica,3,04/01/2025 11:17:24 AM,11
35006439,PPAYITR1XXX,,Postepay,00761890177,Comune di Brescia,25121,BS,131.73,04/01/2025,ts_sanamm,3,04/01/2025 11:17:24 AM,11
35006438,SIGPITM1XXX,,MOONEY S.P.A.,02613080189,ASST di Pavia,27100,PV,122,04/01/2025,TICKET_SANITARIO,3,04/01/2025 11:17:17 AM,11
35006437,BCITITMM,,Intesa Sanpaolo S.p.A,01495680157,Comune di Carate Brianza,20841,MB,19.76,04/01/2025,mg_mensa,3,04/01/2025 11:17:09 AM,11
35006436,CIPBITMM,,Nexi,00772070157,Milano Serravalle - Milano Tangenziali S.P.A.,20057,MI,15.11,04/01/2025,sin_sollecito,3,04/01/2025 11:17:03 AM,11
35006435,BCITITMM,,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,283.8,04/01/2025,Tassa Auto,3,04/01/2025 11:17:03 AM,11
35006432,BPPIITRRXXX,,Poste Italiane S.p.A.,80002130195,Provincia di Cremona,26100,CR,176.47,04/01/2025,mun_violazioni_cds,3,04/01/2025 11:16:49 AM,11
35006431,BPPIITRRXXX,,Poste Italiane S.p.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,8.97,04/01/2025,solleciti,3,04/01/2025 11:16:46 AM,11
35006430,ABI08324,,BANCA CENTROPADANA CRED. COOP.,00186490181,Comune di Voghera,27058,PV,20,04/01/2025,dirittisegreteria,3,04/01/2025 11:16:44 AM,11
35006429,CIPBITMM,,Nexi,04724150968,Fondazione IRCCS Ca Granda Ospedale Maggiore Policlinico,20122,MI,122,04/01/2025,TICKET_SANITARIO,3,04/01/2025 11:16:39 AM,11
35006428,PPAYITR1XXX,,Postepay,00761890177,Comune di Brescia,25121,BS,181,04/01/2025,ts_sanamm,3,04/01/2025 11:16:32 AM,11
35006427,PPAYITR1XXX,,Postepay,00761890177,Comune di Brescia,25121,BS,29.4,04/01/2025,ts_sanamm,3,04/01/2025 11:16:26 AM,11
35006426,PPAYITR1XXX,,Postepay,00988200143,ATS della Montagna,23100,SO,2.68,04/01/2025,ATS323_ACC_ATTI,3,04/01/2025 11:16:21 AM,11
35006425,BCITITMM,,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,131.58,04/01/2025,Tassa Auto,3,04/01/2025 11:16:13 AM,11
35006424,PPAYITR1XXX,,Postepay,00182090183,A.L.E.R. DI PAVIA-LODI,27100,PV,203.34,04/01/2025,ALER_LO,3,04/01/2025 11:16:07 AM,11
35006423,PPAYITR1XXX,,Postepay,00182090183,A.L.E.R. DI PAVIA-LODI,27100,PV,301.62,04/01/2025,ALER_LO,3,04/01/2025 11:16:06 AM,11
35006422,PPAYITR1XXX,,Postepay,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,4.17,04/01/2025,solleciti,3,04/01/2025 11:16:05 AM,11
35006421,PPAYITR1XXX,,Postepay,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,12.51,04/01/2025,solleciti,3,04/01/2025 11:16:02 AM,11
35006420,PPAYITR1XXX,,Postepay,00761890177,Comune di Brescia,25121,BS,138.61,04/01/2025,mensascolasticaprimaria,3,04/01/2025 11:16:02 AM,11
35006419,PPAYITR1XXX,,Postepay,00564460129,Comune di Vizzola Ticino,21010,VA,217.1,04/01/2025,in_violazione_cds,3,04/01/2025 11:15:54 AM,11
35006418,BIC32698,,LIS Pay SPA,80014740130,Comune di Carbonate,22070,CO,200,04/01/2025,varie,3,04/01/2025 11:15:51 AM,11
35006417,BIC32698,,LIS Pay SPA,80014740130,Comune di Carbonate,22070,CO,180,04/01/2025,varie,3,04/01/2025 11:15:51 AM,11
35006416,BNLIITRR,,Worldline Merchant Services Italia S.p.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,12.26,04/01/2025,solleciti,3,04/01/2025 11:15:51 AM,11
35006415,SIGPITM1XXX,,MOONEY S.P.A.,00761890177,Comune di Brescia,25121,BS,65,04/01/2025,ts_sanamm,3,04/01/2025 11:15:50 AM,11
35006414,PPAYITR1XXX,,Postepay,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,5.27,04/01/2025,solleciti,3,04/01/2025 11:15:46 AM,11
35006413,BPPIITRRXXX,,Poste Italiane S.p.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,4.21,04/01/2025,solleciti,3,04/01/2025 11:15:46 AM,11
35006412,BCITITMM,,Intesa Sanpaolo S.p.A,01495680157,Comune di Carate Brianza,20841,MB,90.98,04/01/2025,mg_mensa,3,04/01/2025 11:15:40 AM,11
35006411,PPAYITR1XXX,,Postepay,00559400130,Comune di Guanzate,22070,CO,225,04/01/2025,SP_INTERSCUOLA,3,04/01/2025 11:15:38 AM,11
35006410,BPMOIT22,,BPER Banca S.p.A.,00761890177,Comune di Brescia,25121,BS,22.21,04/01/2025,arc_cie,3,04/01/2025 11:15:21 AM,11
35006409,PPAYITR1XXX,,Postepay,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,5.27,04/01/2025,solleciti,3,04/01/2025 11:15:14 AM,11
35006408,BIC32698,,LIS Pay SPA,02613080189,ASST di Pavia,27100,PV,22.5,04/01/2025,TICKET_SANITARIO,3,04/01/2025 11:15:14 AM,11
35006407,BPPIITRRXXX,,Poste Italiane S.p.A.,02481970206,ATS della Val Padana,46100,MN,20,04/01/2025,ATS327_SCIA_ALIM,3,04/01/2025 11:15:10 AM,11
35006406,POSOIT22XXX,,Banca Popolare di Sondrio,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,10.18,04/01/2025,pedaggi,3,04/01/2025 11:15:07 AM,11
35006405,SIGPITM1XXX,,MOONEY S.P.A.,03775110988,ASST Degli Spedali Civili di Brescia,25123,BS,30,04/01/2025,TICKET_SANITARIO,3,04/01/2025 11:14:51 AM,11
35006404,PPAYITR1XXX,,Postepay,84507570152,Comune di Lodi,26900,LO,76.77,04/01/2025,mg_violazioni_cds,3,04/01/2025 11:14:48 AM,11
35006403,WOLLNLB1,,Worldpay BV,80008750178,Provincia di Brescia,25121,BS,90,04/01/2025,teonline_oneri,3,04/01/2025 11:14:37 AM,11
35006402,BPPIITRRXXX,,Poste Italiane S.p.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,7.04,04/01/2025,solleciti,3,04/01/2025 11:14:14 AM,11
35006401,BPPIITRRXXX,,Poste Italiane S.p.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,5.49,04/01/2025,solleciti,3,04/01/2025 11:14:13 AM,11
35006400,POSOIT22XXX,,Banca Popolare di Sondrio,85001450130,Comune di Montevecchia,23874,LC,22.2,04/01/2025,CI_RL,3,04/01/2025 11:14:12 AM,11
35006399,SIGPITM1XXX,,MOONEY S.P.A.,09323530965,ASST Rhodense,20024,MI,25.82,04/01/2025,ASST706_BANDI,3,04/01/2025 11:14:12 AM,11
35006398,BIC32698,,LIS Pay SPA,00761890177,Comune di Brescia,25121,BS,98,04/01/2025,ts_sanamm,3,04/01/2025 11:13:59 AM,11
35006397,BNLIITRR,,Worldline Merchant Services Italia S.p.A.,03510190121,ASST Valle Olona,21052,VA,12.15,04/01/2025,TICKET_SANITARIO,3,04/01/2025 11:13:58 AM,11
35006396,ABI03062,,Banca Mediolanum SpA,86502820151,Comune di Pero,20016,MI,29.4,04/01/2025,mg_violazioni_cds,3,04/01/2025 11:13:54 AM,11
35006395,SATYLUL1,,Satispay,80001070202,Provincia di Mantova,46100,MN,141.15,04/01/2025,lc_vcds_privati,3,04/01/2025 11:13:49 AM,11
35006394,BPMOIT22,,BPER Banca S.p.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,5.49,04/01/2025,solleciti,3,04/01/2025 11:13:45 AM,11
35006384,POSOIT22XXX,,Banca Popolare di Sondrio,00988200143,ATS della Montagna,23100,SO,28.64,04/01/2025,ATS323_ACC_ATTI,3,04/01/2025 11:13:35 AM,11
35006383,SIGPITM1XXX,,MOONEY S.P.A.,03775110988,ASST Degli Spedali Civili di Brescia,25123,BS,40,04/01/2025,TICKET_SANITARIO,3,04/01/2025 11:13:27 AM,11
35006382,CIPBITMM,,Nexi,00869010173,Comune di Flero,25020,BS,22,04/01/2025,CI_RL,3,04/01/2025 11:13:27 AM,11
35006381,BIC32698,,LIS Pay SPA,03775110988,ASST Degli Spedali Civili di Brescia,25123,BS,29.25,04/01/2025,TICKET_SANITARIO,3,04/01/2025 11:13:12 AM,11
35006380,ABI03069,,Intesa Sanpaolo S.p.A,03622110132,ASST Lariana,22100,CO,132,04/01/2025,TICKET_SANITARIO,3,04/01/2025 11:13:04 AM,11
35006379,BIC32698,,LIS Pay SPA,00559400130,Comune di Guanzate,22070,CO,60.9,04/01/2025,in_violazione_cds,3,04/01/2025 11:13:00 AM,11
35006378,CRPPIT2PXXX,,Crédit Agricole Cariparma S.p.A.,00120480140,Comune di Talamona,23018,SO,107.6,04/01/2025,SS_MENSE,3,04/01/2025 11:12:48 AM,11
35006377,SELBIT2B,,BANCA SELLA S.P.A.,85001870188,Comune di Vigevano,27029,PV,70.48,04/01/2025,ts_verbali_cds,3,04/01/2025 11:12:47 AM,11
35006376,ABI02008,,Unicredit S.p.A,03510190121,ASST Valle Olona,21052,VA,117,04/01/2025,TICKET_SANITARIO,3,04/01/2025 11:12:44 AM,11
35006375,ABI03015,,FinecoBank Banca Fineco S.p.A.,83000130159,Comune di Cesano Maderno,20811,MB,36,04/01/2025,TB_RIFIUTI,3,04/01/2025 11:12:41 AM,11
35006374,BNLIITRR,,Worldline Merchant Services Italia S.p.A.,04114380167,ASST di Bergamo Est,24068,BG,122,04/01/2025,TICKET_SANITARIO,3,04/01/2025 11:12:41 AM,11
35006373,PPAYITR1XXX,,Postepay,05017630152,ARIA S.p.A.,20124,MI,150,04/01/2025,CENED ricarica portafoglio,3,04/01/2025 11:12:35 AM,11
35006371,SIGPITM1XXX,,MOONEY S.P.A.,80050050154,Regione Lombardia,20124,MI,180.6,04/01/2025,Tassa Auto,3,04/01/2025 11:12:27 AM,11
35006370,PPAYITR1XXX,,Postepay,00761890177,Comune di Brescia,25121,BS,162.46,04/01/2025,mensascolasticaprimaria,3,04/01/2025 11:12:27 AM,11
35006369,PPAYITR1XXX,,Postepay,00761890177,Comune di Brescia,25121,BS,121.95,04/01/2025,mensascolasticaprimaria,3,04/01/2025 11:12:24 AM,11
35006368,BPMOIT22,,BPER Banca S.p.A.,00761890177,Comune di Brescia,25121,BS,29.4,04/01/2025,ts_sanamm,3,04/01/2025 11:12:22 AM,11
35006367,BNLIITRR,,Worldline Merchant Services Italia S.p.A.,83503270155,Comune di Inzago,20065,MI,220.6,04/01/2025,app_doposcuola,3,04/01/2025 11:12:21 AM,11
35006366,BIC32698,,LIS Pay SPA,85001870188,Comune di Vigevano,27029,PV,80,04/01/2025,acm_mensascuola,3,04/01/2025 11:12:13 AM,11
35006364,PPAYITR1XXX,,Postepay,00945980175,Comune di Gussago,25064,BS,59,04/01/2025,in_violazione_cds,3,04/01/2025 11:12:05 AM,11
35006363,BIC36019,,American Express Payment Services,80095950152,Comune di Cusago,20047,MI,214.92,04/01/2025,mg_violazioni_cds,3,04/01/2025 11:11:58 AM,11
35006362,BCITITMM,,Intesa Sanpaolo S.p.A,00308220128,Comune di Cislago,21040,VA,100,04/01/2025,acm_mensascuola,3,04/01/2025 11:11:51 AM,11
35006361,BIC32698,,LIS Pay SPA,00182090183,A.L.E.R. DI PAVIA-LODI,27100,PV,74.77,04/01/2025,ALER_LO,3,04/01/2025 11:11:51 AM,11
35006360,PPAYITR1XXX,,Postepay,84507570152,Comune di Lodi,26900,LO,44,04/01/2025,ads_mensa_scolastica,3,04/01/2025 11:11:49 AM,11
35006359,PPAYITR1XXX,,Postepay,84507570152,Comune di Lodi,26900,LO,44,04/01/2025,ads_mensa_scolastica,3,04/01/2025 11:11:49 AM,11
35006358,PPAYITR1XXX,,Postepay,00182090183,A.L.E.R. DI PAVIA-LODI,27100,PV,144.54,04/01/2025,ALER_PV,3,04/01/2025 11:11:47 AM,11
35006356,SIGPITM1XXX,,MOONEY S.P.A.,02481840201,ASST di Mantova,46100,MN,10.33,04/01/2025,ASST725_CONCORSI_BASE,3,04/01/2025 11:11:42 AM,11
35006355,BNLIITRR,,Worldline Merchant Services Italia S.p.A.,80050050154,Regione Lombardia,20124,MI,131.58,04/01/2025,Tassa Auto,3,04/01/2025 11:11:37 AM,11
35006354,ABI03069,,Intesa Sanpaolo S.p.A,00206590200,Comune di Solferino,46040,MN,23,04/01/2025,dirittivari,3,04/01/2025 11:11:29 AM,11
35006353,CIPBITMM,,Nexi,84507570152,Comune di Lodi,26900,LO,75,04/01/2025,ads_mensa_scolastica,3,04/01/2025 11:11:28 AM,11
35006352,BIC32698,,LIS Pay SPA,82001550167,Comune di Calolziocorte,23801,LC,50,04/01/2025,ON_COND_RL,3,04/01/2025 11:11:22 AM,11
35006351,BIC32698,,LIS Pay SPA,80008750178,Provincia di Brescia,25121,BS,127.6,04/01/2025,os_verbali_pp,3,04/01/2025 11:11:19 AM,11
35006350,ATPIITM1,,A-Tono Payment Institute S.p.A.,85001870188,Comune di Vigevano,27029,PV,70.48,04/01/2025,ts_verbali_cds,3,04/01/2025 11:11:11 AM,11
35006349,PPAYITR1XXX,,Postepay,00761890177,Comune di Brescia,25121,BS,188,04/01/2025,ts_sanamm,3,04/01/2025 11:11:10 AM,11
35006348,BNLIITRR,,Worldline Merchant Services Italia S.p.A.,09315660960,ASST OSP. METROPOLITANO  NIGUARDA,20162,MI,22.5,04/01/2025,TICKET_SANITARIO,3,04/01/2025 11:11:06 AM,11
35006347,PPAYITR1XXX,,Postepay,83503270155,Comune di Inzago,20065,MI,78,04/01/2025,app_mensascolastica,3,04/01/2025 11:11:05 AM,11
35006346,BIC32698,,LIS Pay SPA,00847500170,Comune di Villanuova sul Clisi,25089,BS,60,04/01/2025,dt_serviziscolastici,3,04/01/2025 11:11:02 AM,11
35006345,BIC32698,,LIS Pay SPA,82001550167,Comune di Calolziocorte,23801,LC,281,04/01/2025,AAP_RL,3,04/01/2025 11:10:43 AM,11
35006344,SIGPITM1XXX,,MOONEY S.P.A.,00182090183,A.L.E.R. DI PAVIA-LODI,27100,PV,458.55,04/01/2025,ALER_PV,3,04/01/2025 11:10:40 AM,11
35006342,PPAYITR1XXX,,Postepay,00186490181,Comune di Voghera,27058,PV,100,04/01/2025,in_violazione_cds,3,04/01/2025 11:10:33 AM,11
35006341,PPAYITR1XXX,,Postepay,83000130159,Comune di Cesano Maderno,20811,MB,63,04/01/2025,TB_RIFIUTI,3,04/01/2025 11:10:27 AM,11
35006340,BCITITMM,,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,131.58,04/01/2025,Tassa Auto,3,04/01/2025 11:10:14 AM,11
35006339,ABI02008,,Unicredit S.p.A,03775430980,ATS di Brescia,25124,BS,67,04/01/2025,ATS326_TICKET,3,04/01/2025 11:10:13 AM,11
35006338,BPMOIT22,,BPER Banca S.p.A.,80025650161,Comune di Urgnano,24059,BG,112,04/01/2025,dt_prescuola,3,04/01/2025 11:10:09 AM,11
35006333,ABI03069,,Intesa Sanpaolo S.p.A,80005370137,Comune di Como,22100,CO,236,04/01/2025,TB_RIFIUTI,3,04/01/2025 11:10:01 AM,11
35006332,PPAYITR1XXX,,Postepay,00988200143,ATS della Montagna,23100,SO,20.1,04/01/2025,ATS323_ACC_ATTI,3,04/01/2025 11:09:57 AM,11
35006331,WOLLNLB1,,Worldpay BV,80050050154,Regione Lombardia,20124,MI,131.58,04/01/2025,Tassa Auto,3,04/01/2025 11:09:57 AM,11
35006330,PPAYITR1XXX,,Postepay,00988200143,ATS della Montagna,23100,SO,20.1,04/01/2025,ATS323_ACC_ATTI,3,04/01/2025 11:09:52 AM,11
35006329,BIC32698,,LIS Pay SPA,84507570152,Comune di Lodi,26900,LO,16.23,04/01/2025,servizicimiteriali,3,04/01/2025 11:09:51 AM,11
35006328,PPAYITR1XXX,,Postepay,00761890177,Comune di Brescia,25121,BS,44.4,04/01/2025,ts_sanamm,3,04/01/2025 11:09:39 AM,11
35006327,ABI08817,,BCC di San Marzano di San Giuseppe (Taranto) - soc.coop.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,4.21,04/01/2025,solleciti,3,04/01/2025 11:09:39 AM,11
35006326,PPAYITR1XXX,,Postepay,84507570152,Comune di Lodi,26900,LO,32.46,04/01/2025,servizicimiteriali,3,04/01/2025 11:09:37 AM,11
35006325,ABI03069,,Intesa Sanpaolo S.p.A,80005370137,Comune di Como,22100,CO,95,04/01/2025,TB_RIFIUTI,3,04/01/2025 11:09:35 AM,11
35006324,BPPIITRRXXX,,Poste Italiane S.p.A.,83000130209,Comune di Dosolo,46030,MN,150,04/01/2025,ads_pasti,3,04/01/2025 11:09:15 AM,11
35006323,ABI03062,,Banca Mediolanum SpA,00304530173,Comune di Gardone Val Trompia,25063,BS,55.2,04/01/2025,in_violazione_cds,3,04/01/2025 11:09:07 AM,11
35006322,BPMOIT22,,BPER Banca S.p.A.,00988200143,ATS della Montagna,23100,SO,290.1,04/01/2025,ATS323_ACC_ATTI,3,04/01/2025 11:08:50 AM,11
35006321,BIC32698,,LIS Pay SPA,00761890177,Comune di Brescia,25121,BS,60.9,04/01/2025,ts_sanamm,3,04/01/2025 11:08:47 AM,11
35006320,WOLLNLB1,,Worldpay BV,80050050154,Regione Lombardia,20124,MI,178.49,04/01/2025,Tassa Auto,3,04/01/2025 11:08:47 AM,11
35006319,CIPBITMM,,Nexi,80050050154,Regione Lombardia,20124,MI,20,04/01/2025,Tassa Auto,3,04/01/2025 11:08:45 AM,11
35006318,BPPIITRRXXX,,Poste Italiane S.p.A.,00232910166,Comune di Dalmine,24044,BG,239,04/01/2025,mg_tari,3,04/01/2025 11:08:45 AM,11
35006317,SIGPITM1XXX,,MOONEY S.P.A.,00828590158,Comune di San Donato Milanese,20097,MI,82,04/01/2025,IMPSOGGIORNO,3,04/01/2025 11:08:42 AM,11
35006316,PPAYITR1XXX,,Postepay,00988200143,ATS della Montagna,23100,SO,5.37,04/01/2025,ATS323_ACC_ATTI,3,04/01/2025 11:08:36 AM,11
35006315,PPAYITR1XXX,,Postepay,00988200143,ATS della Montagna,23100,SO,2.68,04/01/2025,ATS323_ACC_ATTI,3,04/01/2025 11:08:35 AM,11
35006314,POSOIT22XXX,,Banca Popolare di Sondrio,00657640165,Comune di Arcene,24040,BG,100,04/01/2025,app_mensascolastica,3,04/01/2025 11:08:32 AM,11
35006313,PPAYITR1XXX,,Postepay,00182090183,A.L.E.R. DI PAVIA-LODI,27100,PV,172.7,04/01/2025,ALER_PV,3,04/01/2025 11:08:25 AM,11
35006312,CIPBITMM,,Nexi,84507570152,Comune di Lodi,26900,LO,75,04/01/2025,ads_mensa_scolastica,3,04/01/2025 11:08:22 AM,11
35006311,CIPBITMM,,Nexi,01629400191,ASST CREMONA,26100,CR,18.05,04/01/2025,TICKET_SANITARIO,3,04/01/2025 11:08:18 AM,11
35006310,SIGPITM1XXX,,MOONEY S.P.A.,00828590158,Comune di San Donato Milanese,20097,MI,20,04/01/2025,IMPSOGGIORNO,3,04/01/2025 11:08:11 AM,11
